Table,ID,Null Values,type,,,,
S2407,S2407_C04_014E,72,float,,,,
S2407,S2407_C04_014M,72,float,,,,
S2407,S2407_C05_014E,72,float,,,,
S2407,S2407_C05_014M,72,float,,,,
S2407,S2407_C06_014E,72,float,,,,
S2407,S2407_C06_014M,72,float,,,,
S2506,S2506_C01_039E,72,int,,,,
S0701,S0701_C02_002E,71,float,,,,
S0701,S0701_C02_002M,71,float,,,,
S0701,S0701_C03_002E,71,float,,,,
S0701,S0701_C03_002M,71,float,,,,
S0701,S0701_C04_002E,71,float,,,,
S0701,S0701_C04_002M,71,float,,,,
S0701,S0701_C05_002E,71,float,,,,
S0701,S0701_C05_002M,71,float,,,,
S1401,S1401_C02_020E,71,float,,,,
S1401,S1401_C02_020M,71,float,,,,
S1401,S1401_C04_020E,71,float,,,,
S1401,S1401_C04_020M,71,float,,,,
S1401,S1401_C06_020E,71,float,,,,
S1401,S1401_C06_020M,71,float,,,,
S1702,S1702_C04_013E,71,float,,,,
S1702,S1702_C04_013M,71,float,,,,
S1702,S1702_C06_037E,71,float,,,,
S1702,S1702_C06_037M,71,float,,,,
S2404,S2404_C03_014E,71,float,,,,
S2404,S2404_C03_014M,71,float,,,,
S2404,S2404_C05_014E,71,float,,,,
S2404,S2404_C05_014M,71,float,,,,
S2413,S2413_C01_017M,71,int,,,,
S2418,S2418_C01_009E,71,int,,,,
S2503,S2503_C01_024M,71,int,,,,
S1701,S1701_C03_032E,70,float,,,,
S1701,S1701_C03_032M,70,float,,,,
S1702,S1702_C06_002E,70,float,,,,
S1702,S1702_C06_002M,70,float,,,,
S2411,S2411_C01_028M,70,int,,,,
S2414,S2414_C01_016M,70,int,,,,
S2419,S2419_C04_002E,70,float,,,,
S2419,S2419_C04_002M,70,float,,,,
S0601,S0601_C04_049E,69,float,,,,
S0601,S0601_C04_049M,69,float,,,,
S0601,S0601_C04_050E,69,float,,,,
S0601,S0601_C04_050M,69,float,,,,
S0601,S0601_C04_051E,69,float,,,,
S0601,S0601_C04_051M,69,float,,,,
S1501,S1501_C06_055E,69,float,,,,
S1501,S1501_C06_055M,69,float,,,,
S1701,S1701_C03_033E,69,float,,,,
S1701,S1701_C03_033M,69,float,,,,
S2301,S2301_C02_025E,69,float,,,,
S2301,S2301_C02_025M,69,float,,,,
S2301,S2301_C03_025E,69,float,,,,
S2301,S2301_C03_025M,69,float,,,,
S2301,S2301_C04_030E,69,float,,,,
S2301,S2301_C04_030M,69,float,,,,
S2403,S2403_C03_005E,69,float,,,,
S2403,S2403_C03_005M,69,float,,,,
S2403,S2403_C03_015E,69,float,,,,
S2403,S2403_C03_015M,69,float,,,,
S2403,S2403_C05_005E,69,float,,,,
S2403,S2403_C05_005M,69,float,,,,
S2403,S2403_C05_015E,69,float,,,,
S2403,S2403_C05_015M,69,float,,,,
S2404,S2404_C03_008E,69,float,,,,
S2404,S2404_C03_008M,69,float,,,,
S2404,S2404_C05_008E,69,float,,,,
S2404,S2404_C05_008M,69,float,,,,
S2405,S2405_C02_003E,69,float,,,,
S2405,S2405_C02_003M,69,float,,,,
S2405,S2405_C03_003E,69,float,,,,
S2405,S2405_C03_003M,69,float,,,,
S2405,S2405_C04_003E,69,float,,,,
S2405,S2405_C04_003M,69,float,,,,
S2405,S2405_C05_003E,69,float,,,,
S2405,S2405_C05_003M,69,float,,,,
S2405,S2405_C06_003E,69,float,,,,
S2405,S2405_C06_003M,69,float,,,,
S2407,S2407_C02_003E,69,float,,,,
S2407,S2407_C02_003M,69,float,,,,
S2407,S2407_C03_003E,69,float,,,,
S2407,S2407_C03_003M,69,float,,,,
S2407,S2407_C04_003E,69,float,,,,
S2407,S2407_C04_003M,69,float,,,,
S2407,S2407_C05_003E,69,float,,,,
S2407,S2407_C05_003M,69,float,,,,
S2407,S2407_C06_003E,69,float,,,,
S2407,S2407_C06_003M,69,float,,,,
S2411,S2411_C01_004M,69,int,,,,
S2411,S2411_C02_003E,69,int,,,,
S2418,S2418_C01_005E,69,int,,,,
S1401,S1401_C04_028E,68,float,,,,
S1401,S1401_C04_028M,68,float,,,,
S1401,S1401_C06_028E,68,float,,,,
S1401,S1401_C06_028M,68,float,,,,
S1601,S1601_C04_010E,68,float,,,,
S1601,S1601_C04_010M,68,float,,,,
S1601,S1601_C06_010E,68,float,,,,
S1601,S1601_C06_010M,68,float,,,,
S2411,S2411_C01_028E,68,int,,,,
S2419,S2419_C02_003M,68,int,,,,
S1301,S1301_C04_021E,67,int,,,,
S1301,S1301_C04_021M,67,int,,,,
S1401,S1401_C02_022E,67,float,,,,
S1401,S1401_C02_022M,67,float,,,,
S1702,S1702_C06_024E,67,float,,,,
S1702,S1702_C06_024M,67,float,,,,
S2301,S2301_C04_018E,67,float,,,,
S2301,S2301_C04_018M,67,float,,,,
S2414,S2414_C01_020M,67,int,,,,
S1301,S1301_C04_002E,66,int,,,,
S1301,S1301_C04_002M,66,int,,,,
S1702,S1702_C06_006E,66,float,,,,
S1702,S1702_C06_006M,66,float,,,,
S1903,S1903_C02_017E,66,int,,,,
S2301,S2301_C04_017E,66,float,,,,
S2301,S2301_C04_017M,66,float,,,,
S2408,S2408_C03_007E,66,float,,,,
S2408,S2408_C03_007M,66,float,,,,
S2408,S2408_C05_007E,66,float,,,,
S2408,S2408_C05_007M,66,float,,,,
S2412,S2412_C01_003M,66,int,,,,
S2412,S2412_C02_002M,66,int,,,,
S2413,S2413_C01_017E,66,int,,,,
S2503,S2503_C01_013M,66,int,,,,
S1201,S1201_C02_010E,65,float,,,,
S1201,S1201_C02_010M,65,float,,,,
S1201,S1201_C03_010E,65,float,,,,
S1201,S1201_C03_010M,65,float,,,,
S1201,S1201_C04_010E,65,float,,,,
S1201,S1201_C04_010M,65,float,,,,
S1201,S1201_C05_010E,65,float,,,,
S1201,S1201_C05_010M,65,float,,,,
S1201,S1201_C06_010E,65,float,,,,
S1201,S1201_C06_010M,65,float,,,,
S1401,S1401_C04_024E,65,float,,,,
S1401,S1401_C04_024M,65,float,,,,
S1401,S1401_C06_024E,65,float,,,,
S1401,S1401_C06_024M,65,float,,,,
S2403,S2403_C03_019E,65,float,,,,
S2403,S2403_C03_019M,65,float,,,,
S2403,S2403_C05_019E,65,float,,,,
S2403,S2403_C05_019M,65,float,,,,
S2414,S2414_C01_016E,65,int,,,,
S2503,S2503_C02_013E,65,int,,,,
S1201,S1201_C02_003E,64,float,,,,
S1201,S1201_C02_003M,64,float,,,,
S1201,S1201_C03_003E,64,float,,,,
S1201,S1201_C03_003M,64,float,,,,
S1201,S1201_C04_003E,64,float,,,,
S1201,S1201_C04_003M,64,float,,,,
S1201,S1201_C05_003E,64,float,,,,
S1201,S1201_C05_003M,64,float,,,,
S1201,S1201_C06_003E,64,float,,,,
S1201,S1201_C06_003M,64,float,,,,
S1501,S1501_C02_047E,64,float,,,,
S1501,S1501_C02_047M,64,float,,,,
S1501,S1501_C02_048E,64,float,,,,
S1501,S1501_C02_048M,64,float,,,,
S2409,S2409_C03_006E,64,float,,,,
S2409,S2409_C03_006M,64,float,,,,
S2409,S2409_C05_006E,64,float,,,,
S2409,S2409_C05_006M,64,float,,,,
S1701,S1701_C03_003E,63,float,,,,
S1701,S1701_C03_003M,63,float,,,,
S1810,S1810_C03_013E,63,float,,,,
S1810,S1810_C03_013M,63,float,,,,
S1810,S1810_C03_021E,63,float,,,,
S1810,S1810_C03_021M,63,float,,,,
S1810,S1810_C03_031E,63,float,,,,
S1810,S1810_C03_031M,63,float,,,,
S2402,S2402_C03_005E,63,float,,,,
S2402,S2402_C03_005M,63,float,,,,
S2402,S2402_C05_005E,63,float,,,,
S2402,S2402_C05_005M,63,float,,,,
S2411,S2411_C01_018M,63,int,,,,
S2413,S2413_C02_016E,63,int,,,,
S2503,S2503_C02_024E,63,int,,,,
S0601,S0601_C04_028E,62,float,,,,
S0601,S0601_C04_028M,62,float,,,,
S0601,S0601_C04_029E,62,float,,,,
S0601,S0601_C04_029M,62,float,,,,
S0601,S0601_C04_030E,62,float,,,,
S0601,S0601_C04_030M,62,float,,,,
S0601,S0601_C04_031E,62,float,,,,
S0601,S0601_C04_031M,62,float,,,,
S0601,S0601_C04_039E,62,float,,,,
S0601,S0601_C04_039M,62,float,,,,
S0601,S0601_C04_040E,62,float,,,,
S0601,S0601_C04_040M,62,float,,,,
S0601,S0601_C04_041E,62,float,,,,
S0601,S0601_C04_041M,62,float,,,,
S0601,S0601_C04_042E,62,float,,,,
S0601,S0601_C04_042M,62,float,,,,
S0601,S0601_C04_043E,62,float,,,,
S0601,S0601_C04_043M,62,float,,,,
S0601,S0601_C04_044E,62,float,,,,
S0601,S0601_C04_044M,62,float,,,,
S0601,S0601_C04_045E,62,float,,,,
S0601,S0601_C04_045M,62,float,,,,
S0601,S0601_C04_046E,62,float,,,,
S0601,S0601_C04_046M,62,float,,,,
S1501,S1501_C02_050E,62,float,,,,
S1501,S1501_C02_050M,62,float,,,,
S1501,S1501_C02_051E,62,float,,,,
S1501,S1501_C02_051M,62,float,,,,
S1501,S1501_C04_041E,62,float,,,,
S1501,S1501_C04_041M,62,float,,,,
S1501,S1501_C04_042E,62,float,,,,
S1501,S1501_C04_042M,62,float,,,,
S1601,S1601_C04_012E,62,float,,,,
S1601,S1601_C04_012M,62,float,,,,
S1601,S1601_C06_012E,62,float,,,,
S1601,S1601_C06_012M,62,float,,,,
S1702,S1702_C06_032E,62,float,,,,
S1702,S1702_C06_032M,62,float,,,,
S1902,S1902_C02_007E,62,int,,,,
S1902,S1902_C02_007M,62,int,,,,
S2403,S2403_C03_014E,62,float,,,,
S2403,S2403_C03_014M,62,float,,,,
S2403,S2403_C05_014E,62,float,,,,
S2403,S2403_C05_014M,62,float,,,,
S2413,S2413_C01_022M,62,int,,,,
S2414,S2414_C01_020E,62,int,,,,
S0701,S0701_C02_034E,61,float,,,,
S0701,S0701_C02_034M,61,float,,,,
S0701,S0701_C03_034E,61,float,,,,
S0701,S0701_C03_034M,61,float,,,,
S0701,S0701_C04_034E,61,float,,,,
S0701,S0701_C04_034M,61,float,,,,
S0701,S0701_C05_034E,61,float,,,,
S0701,S0701_C05_034M,61,float,,,,
S1401,S1401_C04_006E,61,float,,,,
S1401,S1401_C04_006M,61,float,,,,
S1401,S1401_C06_006E,61,float,,,,
S1401,S1401_C06_006M,61,float,,,,
S1702,S1702_C06_015E,61,float,,,,
S1702,S1702_C06_015M,61,float,,,,
S2402,S2402_C03_018E,61,float,,,,
S2402,S2402_C03_018M,61,float,,,,
S2402,S2402_C05_018E,61,float,,,,
S2402,S2402_C05_018M,61,float,,,,
S2411,S2411_C01_010M,61,int,,,,
S2411,S2411_C01_018E,61,int,,,,
S2411,S2411_C01_027M,61,int,,,,
S1501,S1501_C02_055E,60,float,,,,
S1501,S1501_C02_055M,60,float,,,,
S1701,S1701_C03_023E,60,float,,,,
S1701,S1701_C03_023M,60,float,,,,
S1702,S1702_C06_028E,60,float,,,,
S1702,S1702_C06_028M,60,float,,,,
S1901,S1901_C01_012M,60,int,,,,
S2302,S2302_C04_008E,60,float,,,,
S2302,S2302_C04_008M,60,float,,,,
S2302,S2302_C04_009E,60,float,,,,
S2302,S2302_C04_009M,60,float,,,,
S2302,S2302_C04_010E,60,float,,,,
S2302,S2302_C04_010M,60,float,,,,
S2302,S2302_C04_011E,60,float,,,,
S2302,S2302_C04_011M,60,float,,,,
S2302,S2302_C04_012E,60,float,,,,
S2302,S2302_C04_012M,60,float,,,,
S2302,S2302_C04_013E,60,float,,,,
S2302,S2302_C04_013M,60,float,,,,
S2404,S2404_C03_006E,60,float,,,,
S2404,S2404_C03_006M,60,float,,,,
S2404,S2404_C05_006E,60,float,,,,
S2404,S2404_C05_006M,60,float,,,,
S2411,S2411_C02_026E,60,int,,,,
S2419,S2419_C02_002M,60,int,,,,
S2701,S2701_C03_022E,60,float,,,,
S2701,S2701_C03_022M,60,float,,,,
S2701,S2701_C03_039E,60,float,,,,
S2701,S2701_C03_039M,60,float,,,,
S2701,S2701_C05_022E,60,float,,,,
S2701,S2701_C05_022M,60,float,,,,
S2701,S2701_C05_039E,60,float,,,,
S2701,S2701_C05_039M,60,float,,,,
S0802,S0802_C03_039E,59,float,,,,
S0802,S0802_C03_039M,59,float,,,,
S0802,S0802_C03_040E,59,float,,,,
S0802,S0802_C03_040M,59,float,,,,
S0802,S0802_C03_041E,59,float,,,,
S0802,S0802_C03_041M,59,float,,,,
S0802,S0802_C03_092E,59,float,,,,
S0802,S0802_C03_092M,59,float,,,,
S0802,S0802_C03_093E,59,float,,,,
S0802,S0802_C03_093M,59,float,,,,
S0802,S0802_C03_094E,59,float,,,,
S0802,S0802_C03_094M,59,float,,,,
S0802,S0802_C03_095E,59,float,,,,
S0802,S0802_C03_095M,59,float,,,,
S0802,S0802_C03_096E,59,float,,,,
S0802,S0802_C03_096M,59,float,,,,
S0802,S0802_C03_097E,59,float,,,,
S0802,S0802_C03_097M,59,float,,,,
S1401,S1401_C04_005E,59,float,,,,
S1401,S1401_C04_005M,59,float,,,,
S1401,S1401_C06_005E,59,float,,,,
S1401,S1401_C06_005M,59,float,,,,
S1702,S1702_C02_013E,59,float,,,,
S1702,S1702_C02_013M,59,float,,,,
S2401,S2401_C03_029E,59,float,,,,
S2401,S2401_C03_029M,59,float,,,,
S2401,S2401_C05_029E,59,float,,,,
S2401,S2401_C05_029M,59,float,,,,
S1201,S1201_C02_023E,58,float,,,,
S1201,S1201_C02_023M,58,float,,,,
S1201,S1201_C03_023E,58,float,,,,
S1201,S1201_C03_023M,58,float,,,,
S1201,S1201_C04_023E,58,float,,,,
S1201,S1201_C04_023M,58,float,,,,
S1201,S1201_C05_023E,58,float,,,,
S1201,S1201_C05_023M,58,float,,,,
S1201,S1201_C06_023E,58,float,,,,
S1201,S1201_C06_023M,58,float,,,,
S1702,S1702_C04_005E,58,float,,,,
S1702,S1702_C04_005M,58,float,,,,
S2301,S2301_C04_010E,58,float,,,,
S2301,S2301_C04_010M,58,float,,,,
S2402,S2402_C03_006E,58,float,,,,
S2402,S2402_C03_006M,58,float,,,,
S2402,S2402_C05_006E,58,float,,,,
S2402,S2402_C05_006M,58,float,,,,
S2406,S2406_C02_006E,58,float,,,,
S2406,S2406_C02_006M,58,float,,,,
S2406,S2406_C03_006E,58,float,,,,
S2406,S2406_C03_006M,58,float,,,,
S2406,S2406_C04_006E,58,float,,,,
S2406,S2406_C04_006M,58,float,,,,
S2406,S2406_C05_006E,58,float,,,,
S2406,S2406_C05_006M,58,float,,,,
S2406,S2406_C06_006E,58,float,,,,
S2406,S2406_C06_006M,58,float,,,,
S2411,S2411_C01_010E,58,int,,,,
S2411,S2411_C03_026M,58,int,,,,
S2412,S2412_C01_026M,58,int,,,,
S2419,S2419_C03_003M,58,int,,,,
S0701,S0701_C02_046E,57,float,,,,
S0701,S0701_C02_046M,57,float,,,,
S0701,S0701_C03_046E,57,float,,,,
S0701,S0701_C03_046M,57,float,,,,
S0701,S0701_C04_046E,57,float,,,,
S0701,S0701_C04_046M,57,float,,,,
S0701,S0701_C05_046E,57,float,,,,
S0701,S0701_C05_046M,57,float,,,,
S1701,S1701_C03_053E,57,float,,,,
S1701,S1701_C03_053M,57,float,,,,
S2401,S2401_C03_033E,57,float,,,,
S2401,S2401_C03_033M,57,float,,,,
S2401,S2401_C05_033E,57,float,,,,
S2401,S2401_C05_033M,57,float,,,,
S2406,S2406_C02_005E,57,float,,,,
S2406,S2406_C02_005M,57,float,,,,
S2406,S2406_C03_005E,57,float,,,,
S2406,S2406_C03_005M,57,float,,,,
S2406,S2406_C04_005E,57,float,,,,
S2406,S2406_C04_005M,57,float,,,,
S2406,S2406_C05_005E,57,float,,,,
S2406,S2406_C05_005M,57,float,,,,
S2406,S2406_C06_005E,57,float,,,,
S2406,S2406_C06_005M,57,float,,,,
S2409,S2409_C03_009E,57,float,,,,
S2409,S2409_C03_009M,57,float,,,,
S2409,S2409_C05_009E,57,float,,,,
S2409,S2409_C05_009M,57,float,,,,
S2411,S2411_C01_004E,57,int,,,,
S2411,S2411_C03_026E,57,int,,,,
S2412,S2412_C01_026E,57,int,,,,
S2419,S2419_C03_003E,57,int,,,,
S1201,S1201_C02_024E,56,float,,,,
S1201,S1201_C02_024M,56,float,,,,
S1201,S1201_C03_024E,56,float,,,,
S1201,S1201_C03_024M,56,float,,,,
S1201,S1201_C04_024E,56,float,,,,
S1201,S1201_C04_024M,56,float,,,,
S1201,S1201_C05_024E,56,float,,,,
S1201,S1201_C05_024M,56,float,,,,
S1201,S1201_C06_024E,56,float,,,,
S1201,S1201_C06_024M,56,float,,,,
S1701,S1701_C03_057E,56,float,,,,
S1701,S1701_C03_057M,56,float,,,,
S2301,S2301_C02_018E,56,float,,,,
S2301,S2301_C02_018M,56,float,,,,
S2301,S2301_C03_018E,56,float,,,,
S2301,S2301_C03_018M,56,float,,,,
S2403,S2403_C03_025E,56,float,,,,
S2403,S2403_C03_025M,56,float,,,,
S2403,S2403_C05_025E,56,float,,,,
S2403,S2403_C05_025M,56,float,,,,
S0701,S0701_C02_020E,55,float,,,,
S0701,S0701_C02_020M,55,float,,,,
S0701,S0701_C03_020E,55,float,,,,
S0701,S0701_C03_020M,55,float,,,,
S0701,S0701_C04_020E,55,float,,,,
S0701,S0701_C04_020M,55,float,,,,
S0701,S0701_C05_020E,55,float,,,,
S0701,S0701_C05_020M,55,float,,,,
S1301,S1301_C04_023E,55,int,,,,
S1301,S1301_C04_023M,55,int,,,,
S1701,S1701_C03_052E,55,float,,,,
S1701,S1701_C03_052M,55,float,,,,
S1702,S1702_C04_036E,55,float,,,,
S1702,S1702_C04_036M,55,float,,,,
S1810,S1810_C03_009E,55,float,,,,
S1810,S1810_C03_009M,55,float,,,,
S1903,S1903_C02_001M,55,int,,,,
S1903,S1903_C02_002E,55,int,,,,
S2301,S2301_C02_017E,55,float,,,,
S2301,S2301_C02_017M,55,float,,,,
S2301,S2301_C03_017E,55,float,,,,
S2301,S2301_C03_017M,55,float,,,,
S2404,S2404_C03_021E,55,float,,,,
S2404,S2404_C03_021M,55,float,,,,
S2404,S2404_C05_021E,55,float,,,,
S2404,S2404_C05_021M,55,float,,,,
S0601,S0601_C04_002E,54,float,,,,
S0601,S0601_C04_002M,54,float,,,,
S0601,S0601_C04_003E,54,float,,,,
S0601,S0601_C04_003M,54,float,,,,
S0601,S0601_C04_004E,54,float,,,,
S0601,S0601_C04_004M,54,float,,,,
S0601,S0601_C04_005E,54,float,,,,
S0601,S0601_C04_005M,54,float,,,,
S0601,S0601_C04_006E,54,float,,,,
S0601,S0601_C04_006M,54,float,,,,
S0601,S0601_C04_007E,54,float,,,,
S0601,S0601_C04_007M,54,float,,,,
S0601,S0601_C04_008E,54,float,,,,
S0601,S0601_C04_008M,54,float,,,,
S0601,S0601_C04_009E,54,float,,,,
S0601,S0601_C04_009M,54,float,,,,
S0601,S0601_C04_011E,54,float,,,,
S0601,S0601_C04_011M,54,float,,,,
S0601,S0601_C04_012E,54,float,,,,
S0601,S0601_C04_012M,54,float,,,,
S0601,S0601_C04_013E,54,float,,,,
S0601,S0601_C04_013M,54,float,,,,
S0601,S0601_C04_014E,54,float,,,,
S0601,S0601_C04_014M,54,float,,,,
S0601,S0601_C04_015E,54,float,,,,
S0601,S0601_C04_015M,54,float,,,,
S0601,S0601_C04_016E,54,float,,,,
S0601,S0601_C04_016M,54,float,,,,
S0601,S0601_C04_017E,54,float,,,,
S0601,S0601_C04_017M,54,float,,,,
S0601,S0601_C04_018E,54,float,,,,
S0601,S0601_C04_018M,54,float,,,,
S0601,S0601_C04_019E,54,float,,,,
S0601,S0601_C04_019M,54,float,,,,
S0601,S0601_C04_020E,54,float,,,,
S0601,S0601_C04_020M,54,float,,,,
S0601,S0601_C04_021E,54,float,,,,
S0601,S0601_C04_021M,54,float,,,,
S0601,S0601_C04_022E,54,float,,,,
S0601,S0601_C04_022M,54,float,,,,
S0601,S0601_C04_024E,54,float,,,,
S0601,S0601_C04_024M,54,float,,,,
S0601,S0601_C04_025E,54,float,,,,
S0601,S0601_C04_025M,54,float,,,,
S0601,S0601_C04_026E,54,float,,,,
S0601,S0601_C04_026M,54,float,,,,
S1401,S1401_C02_018E,54,float,,,,
S1401,S1401_C02_018M,54,float,,,,
S1401,S1401_C04_018E,54,float,,,,
S1401,S1401_C04_018M,54,float,,,,
S1401,S1401_C06_018E,54,float,,,,
S1401,S1401_C06_018M,54,float,,,,
S1501,S1501_C06_041E,54,float,,,,
S1501,S1501_C06_041M,54,float,,,,
S1501,S1501_C06_042E,54,float,,,,
S1501,S1501_C06_042M,54,float,,,,
S2301,S2301_C04_004E,54,float,,,,
S2301,S2301_C04_004M,54,float,,,,
S2411,S2411_C01_027E,54,int,,,,
S2412,S2412_C04_001E,54,float,,,,
S2412,S2412_C04_001M,54,float,,,,
S2413,S2413_C01_022E,54,int,,,,
S2414,S2414_C04_001E,54,float,,,,
S2414,S2414_C04_001M,54,float,,,,
S2419,S2419_C04_001E,54,float,,,,
S2419,S2419_C04_001M,54,float,,,,
S2701,S2701_C03_003E,54,float,,,,
S2701,S2701_C03_003M,54,float,,,,
S2701,S2701_C05_003E,54,float,,,,
S2701,S2701_C05_003M,54,float,,,,
S2703,S2703_C03_012E,54,float,,,,
S2703,S2703_C03_012M,54,float,,,,
S2704,S2704_C03_011E,54,float,,,,
S2704,S2704_C03_011M,54,float,,,,
S1502,S1502_C06_020E,53,float,,,,
S1502,S1502_C06_020M,53,float,,,,
S1502,S1502_C06_021E,53,float,,,,
S1502,S1502_C06_021M,53,float,,,,
S1502,S1502_C06_022E,53,float,,,,
S1502,S1502_C06_022M,53,float,,,,
S1502,S1502_C06_023E,53,float,,,,
S1502,S1502_C06_023M,53,float,,,,
S1502,S1502_C06_024E,53,float,,,,
S1502,S1502_C06_024M,53,float,,,,
S1902,S1902_C02_004E,53,int,,,,
S1902,S1902_C02_004M,53,int,,,,
S2401,S2401_C03_015E,53,float,,,,
S2401,S2401_C03_015M,53,float,,,,
S2401,S2401_C05_015E,53,float,,,,
S2401,S2401_C05_015M,53,float,,,,
S2411,S2411_C04_002E,53,float,,,,
S2411,S2411_C04_002M,53,float,,,,
S2412,S2412_C03_002E,53,int,,,,
S2412,S2412_C03_002M,53,int,,,,
S0802,S0802_C03_002E,52,float,,,,
S0802,S0802_C03_002M,52,float,,,,
S0802,S0802_C03_003E,52,float,,,,
S0802,S0802_C03_003M,52,float,,,,
S0802,S0802_C03_004E,52,float,,,,
S0802,S0802_C03_004M,52,float,,,,
S0802,S0802_C03_005E,52,float,,,,
S0802,S0802_C03_005M,52,float,,,,
S0802,S0802_C03_006E,52,float,,,,
S0802,S0802_C03_006M,52,float,,,,
S0802,S0802_C03_007E,52,float,,,,
S0802,S0802_C03_007M,52,float,,,,
S0802,S0802_C03_009E,52,float,,,,
S0802,S0802_C03_009M,52,float,,,,
S0802,S0802_C03_010E,52,float,,,,
S0802,S0802_C03_010M,52,float,,,,
S0802,S0802_C03_011E,52,float,,,,
S0802,S0802_C03_011M,52,float,,,,
S0802,S0802_C03_012E,52,float,,,,
S0802,S0802_C03_012M,52,float,,,,
S0802,S0802_C03_013E,52,float,,,,
S0802,S0802_C03_013M,52,float,,,,
S0802,S0802_C03_014E,52,float,,,,
S0802,S0802_C03_014M,52,float,,,,
S0802,S0802_C03_015E,52,float,,,,
S0802,S0802_C03_015M,52,float,,,,
S0802,S0802_C03_016E,52,float,,,,
S0802,S0802_C03_016M,52,float,,,,
S0802,S0802_C03_017E,52,float,,,,
S0802,S0802_C03_017M,52,float,,,,
S0802,S0802_C03_018E,52,float,,,,
S0802,S0802_C03_018M,52,float,,,,
S0802,S0802_C03_019E,52,float,,,,
S0802,S0802_C03_019M,52,float,,,,
S0802,S0802_C03_020E,52,float,,,,
S0802,S0802_C03_020M,52,float,,,,
S0802,S0802_C03_021E,52,float,,,,
S0802,S0802_C03_021M,52,float,,,,
S0802,S0802_C03_022E,52,float,,,,
S0802,S0802_C03_022M,52,float,,,,
S0802,S0802_C03_023E,52,float,,,,
S0802,S0802_C03_023M,52,float,,,,
S0802,S0802_C03_024E,52,float,,,,
S0802,S0802_C03_024M,52,float,,,,
S0802,S0802_C03_025E,52,float,,,,
S0802,S0802_C03_025M,52,float,,,,
S0802,S0802_C03_026E,52,float,,,,
S0802,S0802_C03_026M,52,float,,,,
S0802,S0802_C03_027E,52,float,,,,
S0802,S0802_C03_027M,52,float,,,,
S0802,S0802_C03_029E,52,float,,,,
S0802,S0802_C03_029M,52,float,,,,
S0802,S0802_C03_030E,52,float,,,,
S0802,S0802_C03_030M,52,float,,,,
S0802,S0802_C03_031E,52,float,,,,
S0802,S0802_C03_031M,52,float,,,,
S0802,S0802_C03_032E,52,float,,,,
S0802,S0802_C03_032M,52,float,,,,
S0802,S0802_C03_033E,52,float,,,,
S0802,S0802_C03_033M,52,float,,,,
S0802,S0802_C03_034E,52,float,,,,
S0802,S0802_C03_034M,52,float,,,,
S0802,S0802_C03_035E,52,float,,,,
S0802,S0802_C03_035M,52,float,,,,
S0802,S0802_C03_036E,52,float,,,,
S0802,S0802_C03_036M,52,float,,,,
S0802,S0802_C03_043E,52,float,,,,
S0802,S0802_C03_043M,52,float,,,,
S0802,S0802_C03_044E,52,float,,,,
S0802,S0802_C03_044M,52,float,,,,
S0802,S0802_C03_045E,52,float,,,,
S0802,S0802_C03_045M,52,float,,,,
S0802,S0802_C03_046E,52,float,,,,
S0802,S0802_C03_046M,52,float,,,,
S0802,S0802_C03_047E,52,float,,,,
S0802,S0802_C03_047M,52,float,,,,
S0802,S0802_C03_048E,52,float,,,,
S0802,S0802_C03_048M,52,float,,,,
S0802,S0802_C03_049E,52,float,,,,
S0802,S0802_C03_049M,52,float,,,,
S0802,S0802_C03_050E,52,float,,,,
S0802,S0802_C03_050M,52,float,,,,
S0802,S0802_C03_051E,52,float,,,,
S0802,S0802_C03_051M,52,float,,,,
S0802,S0802_C03_052E,52,float,,,,
S0802,S0802_C03_052M,52,float,,,,
S0802,S0802_C03_053E,52,float,,,,
S0802,S0802_C03_053M,52,float,,,,
S0802,S0802_C03_054E,52,float,,,,
S0802,S0802_C03_054M,52,float,,,,
S0802,S0802_C03_055E,52,float,,,,
S0802,S0802_C03_055M,52,float,,,,
S0802,S0802_C03_056E,52,float,,,,
S0802,S0802_C03_056M,52,float,,,,
S0802,S0802_C03_057E,52,float,,,,
S0802,S0802_C03_057M,52,float,,,,
S0802,S0802_C03_058E,52,float,,,,
S0802,S0802_C03_058M,52,float,,,,
S0802,S0802_C03_059E,52,float,,,,
S0802,S0802_C03_059M,52,float,,,,
S0802,S0802_C03_060E,52,float,,,,
S0802,S0802_C03_060M,52,float,,,,
S0802,S0802_C03_061E,52,float,,,,
S0802,S0802_C03_061M,52,float,,,,
S0802,S0802_C03_062E,52,float,,,,
S0802,S0802_C03_062M,52,float,,,,
S0802,S0802_C03_063E,52,float,,,,
S0802,S0802_C03_063M,52,float,,,,
S0802,S0802_C03_064E,52,float,,,,
S0802,S0802_C03_064M,52,float,,,,
S0802,S0802_C03_065E,52,float,,,,
S0802,S0802_C03_065M,52,float,,,,
S0802,S0802_C03_066E,52,float,,,,
S0802,S0802_C03_066M,52,float,,,,
S0802,S0802_C03_067E,52,float,,,,
S0802,S0802_C03_067M,52,float,,,,
S0802,S0802_C03_068E,52,float,,,,
S0802,S0802_C03_068M,52,float,,,,
S0802,S0802_C03_069E,52,float,,,,
S0802,S0802_C03_069M,52,float,,,,
S0802,S0802_C03_071E,52,float,,,,
S0802,S0802_C03_071M,52,float,,,,
S0802,S0802_C03_072E,52,float,,,,
S0802,S0802_C03_072M,52,float,,,,
S0802,S0802_C03_073E,52,float,,,,
